OrderID,Product,Platform,City,Quantity,TotalAmount,OrderDate
ORD108082,Bluetooth Headset,Souq,Dubai,3,28382.01,2024-12-19
ORD108083,Bluetooth Headset,Jumia,Alexandria,4,77483.64,2024-12-16
ORD108084,HP Pavilion Laptop,Souq,Giza,2,6609.44,2024-11-28
ORD108085,Adidas Running Shoes,Jumia,Giza,3,57963.12,2024-04-18
ORD108086,Xiaomi Redmi Note 12,Amazon,Riyadh,2,3752.8,2024-10-23
ORD108087,Nike Air Max,Souq,Cairo,4,52041.2,2024-04-13
ORD108088,iPhone 13,Jumia,Casablanca,4,12069.6,2024-08-11
ORD108089,Bluetooth Headset,Souq,Cairo,1,5168.31,2024-08-19
ORD108090,T-shirt Cotton,Amazon,Giza,5,62303.35,2024-07-31
ORD108091,Bluetooth Headset,Amazon,Casablanca,4,50664.64,2024-10-13
ORD108092,Nike Air Max,Amazon,Casablanca,4,45248.84,2024-04-28
ORD108093,Dell Inspiron 3501,Jumia,Alexandria,1,9958.67,2024-08-16
ORD108094,Bluetooth Headset,Jumia,Casablanca,1,1591.92,2024-04-22
ORD108095,Bluetooth Headset,Souq,Giza,3,10597.77,2024-06-30
ORD108096,Dell Inspiron 3501,Jumia,Dubai,3,6473.7,2024-03-18
ORD108097,Adidas Running Shoes,Amazon,Giza,2,27836.56,2024-06-21
ORD108098,iPhone 13,Souq,Cairo,2,28909.52,2024-11-10
ORD108099,Bluetooth Headset,Jumia,Riyadh,4,61024.8,2024-01-28
ORD108100,Samsung Galaxy A14,Souq,Giza,2,7420.62,2024-08-06
ORD108101,HP Pavilion Laptop,Jumia,Dubai,2,25876.48,2024-11-11
ORD108102,Smartwatch FitPro,Souq,Cairo,3,43536.36,2024-03-20
ORD108103,HP Pavilion Laptop,Souq,Cairo,4,73276.12,2024-03-15
ORD108104,Bluetooth Headset,Amazon,Giza,3,39352.95,2024-11-10
ORD108105,HP Pavilion Laptop,Jumia,Alexandria,5,83940.25,2024-06-04
ORD108106,Smartwatch FitPro,Jumia,Cairo,2,33566.28,2024-09-19
ORD108107,Samsung Galaxy A14,Jumia,Dubai,2,33337.2,2024-09-19
ORD108108,T-shirt Cotton,Jumia,Giza,1,443.58,2024-01-09
ORD108109,HP Pavilion Laptop,Jumia,Dubai,4,22378.68,2024-03-17
ORD108110,Samsung Galaxy A14,Souq,Giza,5,89616.6,2024-04-08
ORD108111,Dell Inspiron 3501,Amazon,Cairo,3,23812.5,2024-05-07
ORD108112,Adidas Running Shoes,Amazon,Giza,2,29079.22,2024-07-05
ORD108113,T-shirt Cotton,Jumia,Riyadh,4,27541.84,2024-05-20
ORD108114,Bluetooth Headset,Amazon,Cairo,2,31818.16,2024-12-11
ORD108115,Bluetooth Headset,Souq,Cairo,3,10876.05,2024-01-16
ORD108116,Samsung Galaxy A14,Amazon,Giza,2,25268.3,2024-08-03
ORD108117,Bluetooth Headset,Souq,Giza,4,79744.88,2024-03-11
ORD108118,iPhone 13,Souq,Giza,1,7806.55,2024-07-09
ORD108119,iPhone 13,Souq,Casablanca,4,21033.32,2024-11-12
ORD108120,Xiaomi Redmi Note 12,Souq,Giza,5,80479.3,2024-05-08
ORD108121,Nike Air Max,Souq,Casablanca,1,11623.33,2024-02-20
ORD108122,Bluetooth Headset,Souq,Riyadh,5,50831.3,2024-08-05
ORD108123,iPhone 13,Jumia,Dubai,4,13151.04,2024-04-27
ORD108124,HP Pavilion Laptop,Amazon,Dubai,5,1488.65,2024-10-02
ORD108125,Smartwatch FitPro,Souq,Dubai,1,2038.45,2024-03-21
ORD108126,Samsung Galaxy A14,Souq,Dubai,4,25257.48,2024-10-23
ORD108127,Xiaomi Redmi Note 12,Amazon,Dubai,2,31916.22,2024-08-19
ORD108128,Adidas Running Shoes,Souq,Casablanca,3,41042.25,2024-09-08
ORD108129,Samsung Galaxy A14,Amazon,Cairo,1,1919.92,2024-12-03
ORD108130,Adidas Running Shoes,Souq,Dubai,3,33311.79,2024-05-13
ORD108131,Bluetooth Headset,Jumia,Alexandria,4,74010.2,2024-07-14
ORD108132,Samsung Galaxy A14,Jumia,Riyadh,5,92033.3,2024-01-26
ORD108133,Xiaomi Redmi Note 12,Amazon,Casablanca,4,60035.84,2024-04-12
ORD108134,Smartwatch FitPro,Amazon,Casablanca,1,9132.04,2024-03-09
ORD108135,Bluetooth Headset,Amazon,Dubai,2,10717.14,2024-12-01
ORD108136,iPhone 13,Amazon,Dubai,3,30458.31,2024-01-29
ORD108137,Nike Air Max,Jumia,Dubai,1,2066.72,2024-08-13
ORD108138,Adidas Running Shoes,Souq,Casablanca,1,15768.86,2024-02-18
ORD108139,Samsung Galaxy A14,Souq,Cairo,1,15174.75,2024-01-31
ORD108140,Adidas Running Shoes,Souq,Giza,1,17455.23,2024-09-11
ORD108141,Samsung Galaxy A14,Amazon,Cairo,2,33386.0,2024-04-19
ORD108142,Dell Inspiron 3501,Amazon,Dubai,1,19839.09,2024-02-09
ORD108143,Nike Air Max,Jumia,Cairo,1,1057.74,2024-02-20
ORD108144,iPhone 13,Amazon,Alexandria,1,11261.23,2024-12-17
ORD108145,Adidas Running Shoes,Jumia,Cairo,3,27743.52,2024-12-08
ORD108146,Adidas Running Shoes,Jumia,Cairo,1,11853.59,2024-08-04
ORD108147,Adidas Running Shoes,Jumia,Cairo,1,3439.29,2024-02-08
ORD108148,Dell Inspiron 3501,Souq,Alexandria,2,5244.94,2024-10-18
ORD108149,Adidas Running Shoes,Jumia,Casablanca,3,53312.1,2024-01-25
ORD108150,Adidas Running Shoes,Amazon,Giza,1,18312.42,2024-08-23
ORD108151,Bluetooth Headset,Amazon,Dubai,2,28899.32,2024-09-09
ORD108152,Xiaomi Redmi Note 12,Souq,Alexandria,1,19301.65,2024-09-09
ORD108153,Nike Air Max,Amazon,Alexandria,4,62665.16,2024-05-29
ORD108154,Bluetooth Headset,Souq,Dubai,2,2846.46,2024-11-08
ORD108155,iPhone 13,Souq,Dubai,2,32942.12,2024-07-26
ORD108156,Samsung Galaxy A14,Jumia,Riyadh,2,26512.0,2024-02-03
ORD108157,Bluetooth Headset,Jumia,Riyadh,5,61514.05,2024-02-27
ORD108158,Xiaomi Redmi Note 12,Jumia,Giza,1,11360.12,2024-01-31
ORD108159,Xiaomi Redmi Note 12,Souq,Dubai,1,8999.23,2024-05-18
ORD108160,HP Pavilion Laptop,Souq,Giza,3,39562.29,2024-04-30
ORD108161,T-shirt Cotton,Jumia,Cairo,3,44159.79,2024-11-09
ORD108162,T-shirt Cotton,Amazon,Dubai,3,56904.63,2024-05-14
ORD108163,Adidas Running Shoes,Amazon,Giza,3,18788.94,2024-11-21
ORD108164,Samsung Galaxy A14,Jumia,Alexandria,4,7726.84,2024-03-03
ORD108165,HP Pavilion Laptop,Amazon,Giza,1,10707.93,2024-02-10
ORD108166,Smartwatch FitPro,Amazon,Riyadh,5,83579.4,2024-08-24
ORD108167,T-shirt Cotton,Jumia,Cairo,1,1097.69,2024-06-22
ORD108168,Adidas Running Shoes,Amazon,Casablanca,4,14537.2,2024-06-04
ORD108169,Nike Air Max,Jumia,Casablanca,4,57043.52,2024-06-03
ORD108170,T-shirt Cotton,Jumia,Casablanca,1,16061.66,2024-02-23
ORD108171,Dell Inspiron 3501,Souq,Casablanca,5,13859.3,2024-09-10
ORD108172,iPhone 13,Jumia,Giza,4,59039.64,2024-01-20
ORD108173,Nike Air Max,Souq,Alexandria,4,67563.08,2024-04-12
ORD108174,HP Pavilion Laptop,Jumia,Giza,4,8261.52,2024-11-07
ORD108175,Xiaomi Redmi Note 12,Jumia,Cairo,3,1833.33,2024-07-05
ORD108176,Samsung Galaxy A14,Jumia,Dubai,2,36971.64,2024-08-23
ORD108177,T-shirt Cotton,Jumia,Riyadh,2,31794.7,2024-04-26
ORD108178,Samsung Galaxy A14,Jumia,Casablanca,5,47518.15,2024-01-23
ORD108179,Xiaomi Redmi Note 12,Amazon,Giza,5,7092.2,2024-07-28
ORD108180,Xiaomi Redmi Note 12,Amazon,Giza,2,35123.42,2024-11-26
ORD108181,Dell Inspiron 3501,Jumia,Cairo,5,17929.1,2024-05-24
ORD108182,Bluetooth Headset,Jumia,Riyadh,3,9072.15,2024-07-23
ORD108183,Bluetooth Headset,Amazon,Alexandria,2,26933.82,2024-02-10
ORD108184,Xiaomi Redmi Note 12,Amazon,Dubai,2,10970.84,2024-01-08
ORD108185,Samsung Galaxy A14,Amazon,Cairo,4,4399.96,2024-06-16
ORD108186,Bluetooth Headset,Amazon,Alexandria,1,2817.68,2024-06-23
ORD108187,Smartwatch FitPro,Souq,Dubai,2,31705.32,2024-04-27
ORD108188,Smartwatch FitPro,Souq,Giza,1,7650.21,2024-02-05
ORD108189,Bluetooth Headset,Jumia,Dubai,1,11113.36,2024-01-05
ORD108190,Xiaomi Redmi Note 12,Amazon,Riyadh,4,74440.04,2024-08-24
ORD108191,Smartwatch FitPro,Jumia,Cairo,1,12681.68,2024-04-07
ORD108192,Dell Inspiron 3501,Jumia,Cairo,5,4756.45,2024-11-04
ORD108193,Smartwatch FitPro,Souq,Riyadh,4,40511.08,2024-07-30
ORD108194,iPhone 13,Souq,Giza,1,18456.3,2024-02-21
ORD108195,Dell Inspiron 3501,Jumia,Alexandria,5,47476.5,2024-11-29
ORD108196,T-shirt Cotton,Souq,Giza,3,10662.63,2024-04-15
ORD108197,T-shirt Cotton,Souq,Cairo,2,6156.3,2024-05-12
ORD108198,Samsung Galaxy A14,Souq,Riyadh,2,32282.58,2024-03-10
ORD108199,Nike Air Max,Souq,Dubai,4,70803.84,2024-12-21
ORD108200,Samsung Galaxy A14,Jumia,Alexandria,2,19473.94,2024-06-25
ORD108201,iPhone 13,Souq,Casablanca,2,17006.78,2024-04-27
ORD108202,Smartwatch FitPro,Amazon,Dubai,5,11515.05,2024-04-24
ORD108203,Nike Air Max,Souq,Alexandria,1,9279.79,2024-02-25
ORD108204,Dell Inspiron 3501,Souq,Riyadh,5,82946.0,2024-05-26
ORD108205,iPhone 13,Jumia,Dubai,2,11943.32,2024-01-05
ORD108206,iPhone 13,Amazon,Alexandria,4,72131.44,2024-02-12
ORD108207,Dell Inspiron 3501,Souq,Alexandria,4,2793.76,2024-12-12
ORD108208,Adidas Running Shoes,Amazon,Cairo,3,52701.54,2024-07-19
ORD108209,Dell Inspiron 3501,Jumia,Casablanca,5,57734.85,2024-03-15
ORD108210,Adidas Running Shoes,Jumia,Dubai,5,1062.15,2024-05-22
ORD108211,iPhone 13,Jumia,Alexandria,4,5989.72,2024-09-26
ORD108212,iPhone 13,Amazon,Dubai,2,14485.72,2024-04-02
ORD108213,Bluetooth Headset,Amazon,Riyadh,2,32173.14,2024-03-13
ORD108214,Samsung Galaxy A14,Jumia,Casablanca,4,2827.04,2024-02-10
ORD108215,T-shirt Cotton,Souq,Dubai,5,9080.75,2024-12-02
ORD108216,Nike Air Max,Jumia,Cairo,3,50343.48,2024-04-20
ORD108217,Samsung Galaxy A14,Souq,Riyadh,1,13053.37,2024-04-04
ORD108218,Xiaomi Redmi Note 12,Amazon,Giza,3,54016.62,2024-12-25
ORD108219,Xiaomi Redmi Note 12,Amazon,Alexandria,1,2094.17,2024-11-22
ORD108220,HP Pavilion Laptop,Jumia,Cairo,3,38130.6,2024-01-11
ORD108221,Xiaomi Redmi Note 12,Souq,Giza,3,31984.92,2024-07-26
ORD108222,Adidas Running Shoes,Amazon,Dubai,4,72995.64,2024-10-06
ORD108223,Dell Inspiron 3501,Amazon,Casablanca,4,16505.28,2024-09-21
ORD108224,Samsung Galaxy A14,Souq,Casablanca,1,8751.62,2024-06-27
ORD108225,T-shirt Cotton,Amazon,Dubai,5,79854.9,2024-10-18
ORD108226,Bluetooth Headset,Souq,Cairo,4,2133.24,2024-03-20
ORD108227,Nike Air Max,Souq,Cairo,4,41412.88,2024-09-06
ORD108228,Smartwatch FitPro,Jumia,Alexandria,2,13776.66,2024-01-10
ORD108229,HP Pavilion Laptop,Jumia,Dubai,5,80320.6,2024-09-03
ORD108230,T-shirt Cotton,Jumia,Casablanca,1,8744.54,2024-11-02
ORD108231,Smartwatch FitPro,Jumia,Cairo,3,30714.75,2024-09-21
ORD108232,HP Pavilion Laptop,Jumia,Cairo,1,4933.74,2024-04-08
ORD108233,Smartwatch FitPro,Amazon,Giza,4,51344.96,2024-01-20
ORD108234,Adidas Running Shoes,Jumia,Riyadh,4,70087.8,2024-03-13
ORD108235,Bluetooth Headset,Amazon,Casablanca,2,20079.06,2024-06-15
ORD108236,T-shirt Cotton,Amazon,Cairo,3,11805.72,2024-02-21
ORD108237,Bluetooth Headset,Jumia,Dubai,3,15788.43,2024-10-03
ORD108238,iPhone 13,Jumia,Dubai,2,36701.36,2024-11-04
ORD108239,iPhone 13,Jumia,Cairo,4,21387.48,2024-11-25
ORD108240,Dell Inspiron 3501,Amazon,Dubai,2,28165.46,2024-12-14
ORD108241,Samsung Galaxy A14,Amazon,Giza,5,75184.45,2024-01-06
ORD108242,T-shirt Cotton,Jumia,Riyadh,2,38394.98,2024-02-25
ORD108243,Xiaomi Redmi Note 12,Amazon,Riyadh,4,28468.24,2024-03-14
ORD108244,T-shirt Cotton,Jumia,Dubai,1,5781.01,2024-06-13
ORD108245,Dell Inspiron 3501,Amazon,Dubai,2,17808.88,2024-12-17
ORD108246,Nike Air Max,Souq,Dubai,5,39904.7,2024-09-22
ORD108247,T-shirt Cotton,Amazon,Giza,3,41586.42,2024-07-16
ORD108248,Samsung Galaxy A14,Souq,Riyadh,2,12121.94,2024-06-26
ORD108249,Nike Air Max,Amazon,Alexandria,5,43411.4,2024-04-14
ORD108250,T-shirt Cotton,Souq,Casablanca,3,29922.9,2024-11-14
ORD108251,Bluetooth Headset,Souq,Dubai,2,10893.46,2024-04-14
ORD108252,T-shirt Cotton,Jumia,Riyadh,1,15178.14,2024-07-08
ORD108253,Dell Inspiron 3501,Amazon,Cairo,1,19228.25,2024-01-26
ORD108254,Bluetooth Headset,Jumia,Alexandria,5,39377.05,2024-01-30
ORD108255,Samsung Galaxy A14,Jumia,Riyadh,2,27901.56,2024-01-26
ORD108256,iPhone 13,Jumia,Casablanca,4,3078.84,2024-02-22
ORD108257,Samsung Galaxy A14,Jumia,Giza,4,33396.8,2024-06-24
ORD108258,T-shirt Cotton,Jumia,Dubai,4,23164.36,2024-11-15
ORD108259,Dell Inspiron 3501,Amazon,Dubai,3,53803.71,2024-05-16
ORD108260,T-shirt Cotton,Souq,Cairo,2,30495.7,2024-07-21
ORD108261,Xiaomi Redmi Note 12,Amazon,Riyadh,3,42891.54,2024-04-21
ORD108262,Samsung Galaxy A14,Jumia,Dubai,2,15588.26,2024-02-26
ORD108263,Smartwatch FitPro,Jumia,Cairo,4,68611.12,2024-10-05
ORD108264,iPhone 13,Jumia,Giza,1,19064.17,2024-10-13
ORD108265,Nike Air Max,Souq,Casablanca,2,3860.48,2024-10-05
ORD108266,Samsung Galaxy A14,Jumia,Cairo,2,19382.58,2024-12-25
ORD108267,Dell Inspiron 3501,Amazon,Alexandria,4,37122.4,2024-07-07
ORD108268,T-shirt Cotton,Jumia,Casablanca,1,19589.04,2024-10-19
ORD108269,HP Pavilion Laptop,Jumia,Giza,2,595.3,2024-08-13
ORD108270,Nike Air Max,Souq,Giza,1,11471.12,2024-09-02
ORD108271,iPhone 13,Amazon,Alexandria,4,67709.64,2024-06-03
ORD108272,Adidas Running Shoes,Jumia,Cairo,2,8198.34,2024-06-01
ORD108273,T-shirt Cotton,Amazon,Alexandria,2,994.56,2024-10-25
ORD108274,Samsung Galaxy A14,Amazon,Cairo,5,37916.45,2024-06-03
ORD108275,HP Pavilion Laptop,Amazon,Alexandria,4,20841.04,2024-02-08
ORD108276,T-shirt Cotton,Jumia,Cairo,2,22385.02,2024-11-26
ORD108277,iPhone 13,Souq,Cairo,3,9341.19,2024-08-27
ORD108278,Adidas Running Shoes,Jumia,Dubai,4,2707.16,2024-02-18
ORD108279,HP Pavilion Laptop,Jumia,Giza,3,59197.08,2024-01-18
ORD108280,Xiaomi Redmi Note 12,Jumia,Alexandria,1,15504.34,2024-04-21
ORD108281,Bluetooth Headset,Amazon,Alexandria,3,41839.77,2024-10-23
ORD108282,Samsung Galaxy A14,Jumia,Dubai,2,32951.02,2024-02-23
ORD108283,Nike Air Max,Amazon,Giza,5,79990.75,2024-09-30
ORD108284,iPhone 13,Amazon,Dubai,1,17702.75,2024-06-27
ORD108285,Xiaomi Redmi Note 12,Amazon,Riyadh,1,19334.35,2024-02-17
ORD108286,iPhone 13,Souq,Riyadh,2,17089.86,2024-02-23
ORD108287,Samsung Galaxy A14,Amazon,Cairo,2,31393.58,2024-12-24
ORD108288,Bluetooth Headset,Souq,Dubai,5,17692.6,2024-11-13
ORD108289,Dell Inspiron 3501,Jumia,Casablanca,2,21233.38,2024-11-28
ORD108290,Xiaomi Redmi Note 12,Souq,Alexandria,2,17428.22,2024-12-04
ORD108291,Samsung Galaxy A14,Jumia,Casablanca,1,18837.26,2024-06-14
ORD108292,Samsung Galaxy A14,Amazon,Cairo,3,7998.03,2024-06-19
ORD108293,Nike Air Max,Amazon,Alexandria,1,5984.78,2024-12-10
ORD108294,Xiaomi Redmi Note 12,Jumia,Dubai,4,24472.12,2024-09-14
ORD108295,Xiaomi Redmi Note 12,Souq,Alexandria,2,36560.52,2024-10-18
ORD108296,T-shirt Cotton,Jumia,Dubai,3,44339.55,2024-02-09
ORD108297,Samsung Galaxy A14,Jumia,Dubai,1,6148.16,2024-05-30
ORD108298,Adidas Running Shoes,Jumia,Giza,1,10637.67,2024-10-13
ORD108299,Xiaomi Redmi Note 12,Amazon,Dubai,2,11797.78,2024-09-15
ORD108300,T-shirt Cotton,Amazon,Casablanca,1,17613.34,2024-03-28
ORD108301,T-shirt Cotton,Jumia,Giza,2,24970.02,2024-03-02
ORD108302,Adidas Running Shoes,Jumia,Alexandria,3,23454.18,2024-10-23
ORD108303,Smartwatch FitPro,Jumia,Dubai,1,6518.02,2024-06-28
ORD108304,Nike Air Max,Souq,Cairo,3,3905.37,2024-01-10
ORD108305,HP Pavilion Laptop,Jumia,Riyadh,3,2495.52,2024-03-04
ORD108306,iPhone 13,Souq,Cairo,3,49271.52,2024-09-06
ORD108307,Adidas Running Shoes,Souq,Cairo,5,29691.8,2024-04-24
ORD108308,Samsung Galaxy A14,Amazon,Alexandria,5,24716.45,2024-10-12
ORD108309,iPhone 13,Souq,Cairo,2,39989.04,2024-08-25
ORD108310,T-shirt Cotton,Amazon,Giza,2,33937.66,2024-07-03
ORD108311,Nike Air Max,Jumia,Cairo,3,21121.11,2024-11-22
ORD108312,Xiaomi Redmi Note 12,Souq,Dubai,4,3963.2,2024-05-14
ORD108313,HP Pavilion Laptop,Amazon,Giza,3,14631.57,2024-05-06
ORD108314,Xiaomi Redmi Note 12,Souq,Alexandria,2,7814.82,2024-04-04
ORD108315,Nike Air Max,Jumia,Alexandria,3,21741.69,2024-03-20
ORD108316,Nike Air Max,Amazon,Giza,1,13236.34,2024-10-25
ORD108317,Dell Inspiron 3501,Souq,Giza,2,27604.76,2024-08-28
ORD108318,T-shirt Cotton,Jumia,Dubai,3,21726.51,2024-07-31
ORD108319,Xiaomi Redmi Note 12,Amazon,Giza,2,27993.08,2024-05-24
ORD108320,Xiaomi Redmi Note 12,Jumia,Casablanca,5,93191.9,2024-12-26
ORD108321,Xiaomi Redmi Note 12,Jumia,Riyadh,2,27691.42,2024-03-05
ORD108322,Samsung Galaxy A14,Souq,Casablanca,3,11917.89,2024-01-08
ORD108323,HP Pavilion Laptop,Jumia,Giza,5,80252.25,2024-12-26
ORD108324,T-shirt Cotton,Souq,Casablanca,3,36833.04,2024-04-05
ORD108325,HP Pavilion Laptop,Souq,Alexandria,1,6668.18,2024-08-26
ORD108326,Dell Inspiron 3501,Jumia,Cairo,1,15564.53,2024-08-20
ORD108327,Dell Inspiron 3501,Amazon,Giza,4,21119.48,2024-12-01
ORD108328,Samsung Galaxy A14,Souq,Dubai,3,39392.88,2024-05-12
ORD108329,Xiaomi Redmi Note 12,Amazon,Giza,1,10453.87,2024-08-13
ORD108330,Smartwatch FitPro,Amazon,Casablanca,3,27411.0,2024-03-17
ORD108331,Adidas Running Shoes,Jumia,Casablanca,3,34045.41,2024-01-20
ORD108332,Samsung Galaxy A14,Amazon,Casablanca,1,4807.16,2024-01-24
ORD108333,HP Pavilion Laptop,Souq,Cairo,1,5498.81,2024-04-27
ORD108334,Xiaomi Redmi Note 12,Jumia,Casablanca,5,42933.6,2024-06-01
ORD108335,T-shirt Cotton,Amazon,Riyadh,3,48641.76,2024-10-24
ORD108336,Dell Inspiron 3501,Souq,Riyadh,2,29721.2,2024-10-08
ORD108337,Adidas Running Shoes,Souq,Riyadh,4,65608.44,2024-11-21
ORD108338,Samsung Galaxy A14,Amazon,Giza,5,63825.45,2024-10-07
ORD108339,HP Pavilion Laptop,Souq,Cairo,5,51228.3,2024-10-31
ORD108340,Nike Air Max,Jumia,Casablanca,2,37514.56,2024-07-11
ORD108341,Samsung Galaxy A14,Souq,Giza,4,44622.64,2024-05-26
ORD108342,Dell Inspiron 3501,Souq,Giza,3,43994.82,2024-02-25
ORD108343,Adidas Running Shoes,Jumia,Cairo,5,46901.4,2024-10-02
ORD108344,HP Pavilion Laptop,Jumia,Riyadh,3,50552.67,2024-07-26
ORD108345,Smartwatch FitPro,Amazon,Cairo,5,3939.6,2024-08-31
ORD108346,Xiaomi Redmi Note 12,Souq,Giza,1,5744.92,2024-11-24
ORD108347,Xiaomi Redmi Note 12,Jumia,Giza,5,99993.8,2024-09-17
ORD108348,HP Pavilion Laptop,Souq,Giza,3,36278.64,2024-09-13
ORD108349,Smartwatch FitPro,Amazon,Dubai,1,14376.02,2024-11-11
ORD108350,Xiaomi Redmi Note 12,Amazon,Dubai,1,15842.03,2024-09-18
ORD108351,Dell Inspiron 3501,Amazon,Giza,2,22432.16,2024-03-26
ORD108352,Adidas Running Shoes,Jumia,Casablanca,4,45670.84,2024-06-13
ORD108353,Bluetooth Headset,Souq,Cairo,3,59361.45,2024-08-23
ORD108354,Bluetooth Headset,Amazon,Cairo,1,15021.88,2024-06-01
ORD108355,Samsung Galaxy A14,Souq,Giza,3,7371.81,2024-07-14
ORD108356,Adidas Running Shoes,Souq,Riyadh,1,5577.98,2024-05-31
ORD108357,Smartwatch FitPro,Amazon,Casablanca,5,15420.25,2024-05-09
ORD108358,Dell Inspiron 3501,Jumia,Riyadh,4,54138.08,2024-03-09
ORD108359,Adidas Running Shoes,Souq,Dubai,5,22178.9,2024-06-16
ORD108360,Nike Air Max,Jumia,Riyadh,5,49217.05,2024-06-23
ORD108361,iPhone 13,Souq,Giza,2,37289.88,2024-10-30
ORD108362,Dell Inspiron 3501,Souq,Cairo,1,7139.54,2024-04-29
ORD108363,Bluetooth Headset,Souq,Alexandria,3,52036.41,2024-07-01
ORD108364,Nike Air Max,Jumia,Alexandria,4,4704.56,2024-08-16
ORD108365,iPhone 13,Jumia,Giza,2,20996.0,2024-01-20
ORD108366,Adidas Running Shoes,Amazon,Cairo,4,6339.84,2024-12-15
ORD108367,Bluetooth Headset,Souq,Giza,5,26388.05,2024-02-02
ORD108368,Adidas Running Shoes,Amazon,Alexandria,4,20645.16,2024-11-18
ORD108369,Smartwatch FitPro,Souq,Casablanca,5,57993.1,2024-01-30
ORD108370,Dell Inspiron 3501,Amazon,Dubai,1,3843.4,2024-03-15
ORD108371,iPhone 13,Jumia,Giza,2,37458.24,2024-06-10
ORD108372,HP Pavilion Laptop,Souq,Dubai,3,49794.45,2024-03-08
ORD108373,Samsung Galaxy A14,Amazon,Cairo,3,35796.12,2024-02-15
ORD108374,Samsung Galaxy A14,Amazon,Dubai,2,23188.9,2024-08-28
ORD108375,Adidas Running Shoes,Amazon,Cairo,2,2712.22,2024-01-20
ORD108376,Smartwatch FitPro,Souq,Alexandria,5,2454.35,2024-07-14
ORD108377,HP Pavilion Laptop,Amazon,Dubai,5,8636.7,2024-04-20
ORD108378,Adidas Running Shoes,Souq,Cairo,4,78740.28,2024-08-05
ORD108379,Bluetooth Headset,Amazon,Alexandria,4,50251.68,2024-01-31
ORD108380,Smartwatch FitPro,Jumia,Dubai,4,42810.56,2024-03-15
ORD108381,Smartwatch FitPro,Jumia,Giza,2,24065.94,2024-05-22
ORD108382,Smartwatch FitPro,Souq,Giza,4,63617.24,2024-10-01
ORD108383,Samsung Galaxy A14,Souq,Giza,3,42703.62,2024-01-21
ORD108384,Dell Inspiron 3501,Jumia,Casablanca,5,19645.05,2024-11-20
ORD108385,Nike Air Max,Amazon,Alexandria,2,28563.76,2024-11-05
ORD108386,Samsung Galaxy A14,Amazon,Casablanca,4,71158.48,2024-05-04
ORD108387,Xiaomi Redmi Note 12,Amazon,Cairo,3,7322.61,2024-08-20
ORD108388,Samsung Galaxy A14,Jumia,Giza,3,43820.88,2024-02-07
ORD108389,Xiaomi Redmi Note 12,Souq,Cairo,5,70499.6,2024-02-27
ORD108390,HP Pavilion Laptop,Souq,Cairo,5,35122.9,2024-12-04
ORD108391,Nike Air Max,Jumia,Giza,4,38438.92,2024-06-25
ORD108392,Smartwatch FitPro,Souq,Cairo,5,17531.3,2024-11-10
ORD108393,iPhone 13,Jumia,Alexandria,1,12879.38,2024-01-25
ORD108394,Adidas Running Shoes,Souq,Dubai,4,74251.72,2024-01-14
ORD108395,Smartwatch FitPro,Jumia,Dubai,5,5838.8,2024-08-16
ORD108396,Xiaomi Redmi Note 12,Souq,Alexandria,3,14474.46,2024-02-11
ORD108397,Adidas Running Shoes,Amazon,Riyadh,1,15988.59,2024-05-22
ORD108398,Dell Inspiron 3501,Souq,Dubai,1,18223.5,2024-08-04
ORD108399,T-shirt Cotton,Souq,Giza,4,13632.76,2024-01-24
ORD108400,Dell Inspiron 3501,Jumia,Alexandria,3,36551.4,2024-10-16
ORD108401,Xiaomi Redmi Note 12,Jumia,Alexandria,5,22476.3,2024-12-17
ORD108402,Smartwatch FitPro,Souq,Casablanca,1,681.78,2024-11-19
ORD108403,Bluetooth Headset,Souq,Dubai,4,32163.72,2024-05-08
ORD108404,Nike Air Max,Jumia,Alexandria,5,82727.3,2024-06-22
ORD108405,Bluetooth Headset,Jumia,Cairo,3,13840.47,2024-09-10
ORD108406,Smartwatch FitPro,Jumia,Cairo,2,3424.98,2024-11-08
ORD108407,Nike Air Max,Jumia,Cairo,4,2569.96,2024-11-14
ORD108408,Samsung Galaxy A14,Amazon,Cairo,1,15030.58,2024-03-01
ORD108409,Xiaomi Redmi Note 12,Jumia,Giza,1,18575.94,2024-02-08
ORD108410,T-shirt Cotton,Souq,Riyadh,3,39973.77,2024-10-10
ORD108411,Bluetooth Headset,Souq,Casablanca,2,18620.16,2024-09-01
ORD108412,Dell Inspiron 3501,Jumia,Alexandria,4,39883.04,2024-02-20
ORD108413,Samsung Galaxy A14,Jumia,Riyadh,1,16370.89,2024-12-08
ORD108414,Bluetooth Headset,Souq,Casablanca,2,3984.02,2024-07-31
ORD108415,Samsung Galaxy A14,Amazon,Giza,5,45407.0,2024-08-16
ORD108416,Nike Air Max,Amazon,Dubai,5,84031.55,2024-06-13
ORD108417,Dell Inspiron 3501,Jumia,Riyadh,1,11061.35,2024-08-23
ORD108418,Smartwatch FitPro,Amazon,Cairo,1,18974.51,2024-02-11
ORD108419,T-shirt Cotton,Souq,Alexandria,5,42457.2,2024-04-19
ORD108420,Samsung Galaxy A14,Jumia,Riyadh,1,6441.37,2024-01-13
ORD108421,Xiaomi Redmi Note 12,Amazon,Dubai,4,7823.84,2024-11-16
ORD108422,Xiaomi Redmi Note 12,Amazon,Dubai,5,46135.0,2024-11-23
ORD108423,iPhone 13,Amazon,Cairo,4,15886.88,2024-11-08
